record,age,sex,grade,race4,race7,bmi,stweight
119984,17 years old,Female,11th,All other races,Am Indian / Alaska Native,NA,NA
31263,15 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
407692,17 years old,Female,11th,All other races,Multiple - Non-Hispanic,18.402399999999997,45.36
31323,15 years old,Male,9th,All other races,NA,NA,NA
937588,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,31.4698,77.57
32295,16 years old,Male,10th,Black or African American,Black or African American,NA,NA
935338,17 years old,Female,11th,White,White,17.9269,47.63
771019,16 years old,Female,11th,All other races,Native Hawaiian/other PI,21.1446,50.8
111140,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
1311107,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,22.159800000000004,60.33
271140,18 years old or older,Female,12th,White,White,NA,NA
1303558,12 years old or younger,Male,11th,All other races,Asian,NA,NA
1104378,15 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,31.007800000000003,79.38
1314180,16 years old,Female,10th,All other races,Asian,22.195,58.97
262785,18 years old or older,Male,9th,White,White,NA,NA
1314865,17 years old,Female,11th,White,White,20.6094,50.8
937581,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,27.6036,68.04
404837,15 years old,Female,9th,All other races,Native Hawaiian/other PI,NA,NA
934726,16 years old,Female,10th,White,White,22.195,58.97
930401,13 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,17.5844,46.720000000000006
929121,18 years old or older,Male,12th,All other races,Multiple - Non-Hispanic,20.616100000000003,65.32
1310645,14 years old,Female,9th,Black or African American,Black or African American,20.8264,56.7
1307604,17 years old,Male,12th,Hispanic/Latino,Hispanic/Latino,20.09,58.06
115142,14 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,NA,NA
932761,15 years old,Female,9th,White,White,20.8264,56.7
632327,16 years old,Male,10th,All other races,Multiple - Non-Hispanic,20.7306,58.51
929083,18 years old or older,Male,12th,Black or African American,Black or African American,41.441399999999994,134.26999999999998
1108936,18 years old or older,Female,12th,Hispanic/Latino,Hispanic/Latino,24.2507,72.58
189188,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
1314922,17 years old,Female,11th,White,White,32.9619,95.26
761295,15 years old,Male,9th,White,White,18.514300000000002,56.7
932439,15 years old,Female,9th,All other races,Multiple - Non-Hispanic,17.415,46.27
34392,17 years old,Male,10th,Black or African American,Black or African American,NA,NA
1308681,17 years old,Male,12th,White,White,22.191000000000003,70.31
40811,17 years old,Female,11th,Black or African American,Black or African American,NA,NA
41333,17 years old,Female,9th,Black or African American,Black or African American,NA,NA
1308780,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,25.7157,72.58
930934,14 years old,Female,9th,NA,NA,22.5375,59.879999999999995
1104346,15 years old,Female,10th,White,White,19.631900000000005,52.160000000000004
42340,18 years old or older,Female,11th,White,White,NA,NA
931401,15 years old,Female,10th,White,White,17.5844,46.720000000000006
1314979,17 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,27.7544,66.67999999999999
931936,15 years old,Female,9th,White,White,20.089299999999998,56.7
111492,17 years old,Male,9th,Black or African American,Black or African American,NA,NA
189496,17 years old,Female,11th,Black or African American,Black or African American,NA,NA
408276,17 years old,Female,10th,White,White,21.671300000000002,64.86
1108677,17 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,33.6566,91.63
328459,18 years old or older,Male,12th,All other races,Multiple - Non-Hispanic,35.356399999999994,99.79
935066,16 years old,Female,10th,All other races,Multiple - Non-Hispanic,36.62220000000001,90.27
936626,17 years old,Female,11th,White,White,24.844800000000003,61.24
40368,17 years old,Female,12th,All other races,Asian,NA,NA
1307527,17 years old,Male,11th,Black or African American,Black or African American,20.7581,65.77
408552,17 years old,Female,11th,White,White,19.446399999999997,46.720000000000006
925314,16 years old,Male,11th,All other races,Multiple - Non-Hispanic,19.996699999999997,61.24
111536,17 years old,Male,12th,All other races,Asian,NA,NA
31420,15 years old,Male,9th,White,White,NA,NA
1303568,13 years old,Male,NA,White,White,16.3913,43.55
1095391,15 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,20.326900000000002,55.339999999999996
932060,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,20.6094,50.8
923224,15 years old,Male,9th,White,White,24.1094,80.74000000000001
1097828,16 years old,Male,11th,All other races,Asian,23.620800000000003,74.84
937527,18 years old or older,Female,12th,Black or African American,Black or African American,26.0469,66.67999999999999
931510,15 years old,Female,10th,White,White,19.9298,56.25
770770,16 years old,Female,9th,White,White,18.328699999999998,49.9
1314818,17 years old,Female,12th,White,White,23.3906,59.879999999999995
258349,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
1305672,15 years old,Male,10th,NA,NA,20.8288,55.339999999999996
397355,15 years old,Male,10th,All other races,Native Hawaiian/other PI,NA,NA
772674,17 years old,Female,11th,All other races,Multiple - Non-Hispanic,22.195,58.97
1305353,15 years old,Male,9th,All other races,Multiple - Non-Hispanic,25.7643,77.11
407890,17 years old,Female,10th,White,White,20.375,52.160000000000004
641072,17 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,23.2216,55.790000000000006
922318,12 years old or younger,Male,11th,NA,NA,NA,NA
935656,17 years old,Female,12th,Black or African American,Black or African American,26.838900000000002,75.75
925487,16 years old,Male,11th,All other races,Asian,23.3875,67.59
926898,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,20.089299999999998,56.7
118892,16 years old,Female,12th,White,White,NA,NA
1310480,12 years old or younger,Female,12th,Black or African American,Black or African American,NA,NA
1308511,17 years old,Male,12th,White,White,22.821,64.41000000000001
637737,15 years old,Female,10th,All other races,Asian,22.081999999999997,54.43
336597,18 years old or older,Female,12th,White,White,18.9448,56.7
1094582,12 years old or younger,Male,11th,Black or African American,Black or African American,NA,NA
931446,15 years old,Female,9th,White,White,23.185499999999998,57.15
1098762,16 years old,Male,10th,Black or African American,Black or African American,21.8072,73.03
270504,17 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
1316716,18 years old or older,Female,12th,White,White,24.097,72.11999999999999
935648,17 years old,Female,12th,Black or African American,Black or African American,20.8936,58.97
1312013,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,16.973499999999998,50.8
1306393,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,23.974999999999998,80.29
1313389,16 years old,Female,11th,White,White,23.9239,58.97
1309225,18 years old or older,Male,12th,White,White,24.337200000000003,77.11
501441,15 years old,Male,10th,All other races,Am Indian / Alaska Native,20.2994,65.77
329226,14 years old,Female,9th,All other races,Asian,21.7107,52.160000000000004
42065,18 years old or older,Female,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
1305737,15 years old,Male,9th,All other races,Multiple - Non-Hispanic,27.6963,84.82
634072,17 years old,Male,11th,White,White,24.3832,86.17999999999999
927519,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,23.947699999999998,67.59
40585,17 years old,Female,11th,All other races,NA,NA,NA
30985,14 years old,Male,9th,White,White,NA,NA
925671,16 years old,Male,11th,White,White,23.946699999999996,71.66999999999999
259124,16 years old,Male,11th,Black or African American,Black or African American,NA,NA
1106177,16 years old,Female,11th,Black or African American,Black or African American,29.2588,72.11999999999999
931054,14 years old,Female,9th,All other races,Multiple - Non-Hispanic,20.486299999999996,54.43
636178,15 years old,Female,9th,All other races,Native Hawaiian/other PI,24.844800000000003,61.24
1098715,16 years old,Male,11th,White,White,17.880499999999998,59.879999999999995
183312,16 years old,Male,10th,White,White,NA,NA
1095010,14 years old,Male,9th,Black or African American,Black or African American,NA,NA
336618,18 years old or older,Female,11th,All other races,Asian,18.519000000000002,53.52
186084,14 years old,Female,9th,White,White,NA,NA
35239,17 years old,Male,11th,All other races,Asian,NA,NA
396199,18 years old or older,NA,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
40469,17 years old,Female,11th,Black or African American,Black or African American,NA,NA
38947,16 years old,Female,11th,All other races,Asian,NA,NA
1097444,16 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,26.659300000000002,72.58
931648,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,24.157900000000005,65.77
935564,17 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,21.1611,52.160000000000004
1306722,16 years old,Male,10th,White,White,21.4746,68.04
180706,14 years old,Male,9th,Black or African American,Black or African American,NA,NA
264707,15 years old,Female,9th,Black or African American,Black or African American,NA,NA
39200,16 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,NA,NA
402229,18 years old or older,Male,11th,Black or African American,Black or African American,33.3692,117.94000000000001
934259,16 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,22.6556,54.43
1099332,17 years old,Male,11th,All other races,Asian,20.0074,59.879999999999995
42003,18 years old or older,Female,11th,Black or African American,Black or African American,NA,NA
1308062,17 years old,Male,12th,Black or African American,Black or African American,21.053,59.42
114201,18 years old or older,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
934956,16 years old,Female,10th,All other races,Am Indian / Alaska Native,18.8283,51.260000000000005
111461,17 years old,Male,10th,White,White,NA,NA
931797,15 years old,Female,9th,All other races,Multiple - Non-Hispanic,25.3933,71.66999999999999
1305219,15 years old,Male,9th,White,White,19.0401,61.690000000000005
1106784,16 years old,Female,9th,NA,NA,NA,NA
1315049,17 years old,Female,12th,White,White,19.255499999999998,58.97
927618,17 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,22.1484,56.7
923573,15 years old,Male,10th,White,White,NA,NA
1099687,17 years old,Male,9th,Black or African American,Black or African American,24.8264,67.59
1313620,16 years old,Female,9th,Black or African American,Black or African American,22.468299999999996,53.98
1316838,18 years old or older,Female,12th,White,White,22.021900000000002,58.51
1102840,14 years old,Female,9th,All other races,Asian,18.1422,40.82
927293,17 years old,Male,12th,Hispanic/Latino,Hispanic/Latino,20.8936,58.97
1102299,14 years old,Female,9th,White,White,20.998199999999997,55.790000000000006
113415,18 years old or older,Male,12th,Black or African American,Black or African American,NA,NA
934330,16 years old,Female,10th,White,White,19.492199999999997,49.9
1310315,18 years old or older,Male,12th,White,White,18.9012,61.24
513813,18 years old or older,Female,12th,All other races,Native Hawaiian/other PI,17.481399999999997,43.09
1102019,18 years old or older,Male,12th,All other races,Native Hawaiian/other PI,19.3992,58.06
1308800,17 years old,Male,12th,All other races,Multiple - Non-Hispanic,20.0724,77.11
36635,14 years old,Female,9th,White,White,NA,NA
930646,14 years old,Female,9th,Black or African American,Black or African American,26.659300000000002,72.58
1313000,16 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,34.738800000000005,83.46000000000001
33821,17 years old,Male,12th,White,White,NA,NA
1101822,18 years old or older,Male,12th,Black or African American,Black or African American,26.998299999999997,76.2
1098456,16 years old,Male,11th,NA,NA,24.7347,75.75
926003,16 years old,Male,10th,Hispanic/Latino,Hispanic/Latino,24.107100000000003,68.04
122347,18 years old or older,Female,11th,All other races,Asian,NA,NA
1095913,15 years old,Male,12th,Black or African American,Black or African American,27.3017,93.44000000000001
926801,16 years old,Male,9th,All other races,Asian,16.480999999999998,47.63
1094562,NA,Male,9th,NA,NA,NA,NA
934429,16 years old,Female,10th,NA,NA,25.5848,73.94000000000001
34787,17 years old,Male,12th,White,White,NA,NA
397407,15 years old,Male,9th,All other races,Multiple - Non-Hispanic,20.143800000000002,53.52
1097767,16 years old,Male,10th,All other races,Multiple - Non-Hispanic,37.0897,131.09
931808,15 years old,Female,9th,White,White,20.2442,49.9
1306710,16 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,21.534900000000004,60.78
33972,17 years old,Male,11th,Hispanic/Latino,Hispanic/Latino,NA,NA
35497,18 years old or older,Male,12th,White,White,NA,NA
922575,14 years old,Male,9th,Black or African American,Black or African American,20.8264,56.7
764060,16 years old,Male,NA,All other races,Native Hawaiian/other PI,22.9075,72.58
931610,15 years old,Female,9th,Hispanic/Latino,Hispanic/Latino,21.3407,56.7
630248,15 years old,Male,9th,NA,NA,23.1015,81.64999999999999
763087,16 years old,Male,10th,All other races,Native Hawaiian/other PI,23.974999999999998,80.29
922712,14 years old,Male,9th,White,White,21.1747,74.84
927467,17 years old,Male,11th,White,White,19.1488,55.339999999999996
926068,16 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,22.498599999999996,63.5
1094633,14 years old,Male,9th,White,White,NA,NA
636172,15 years old,Female,10th,Hispanic/Latino,Hispanic/Latino,38.0938,97.52
321422,15 years old,NA,9th,White,White,NA,NA
931696,15 years old,Female,10th,White,White,22.195,58.97
1108415,17 years old,Female,12th,Hispanic/Latino,Hispanic/Latino,NA,NA
1303607,14 years old,Male,9th,Hispanic/Latino,Hispanic/Latino,19.4931,53.07
1312998,16 years old,Female,11th,Hispanic/Latino,Hispanic/Latino,26.7539,68.49000000000001
38204,15 years old,Female,10th,All other races,Asian,NA,NA
637249,15 years old,Female,10th,All other races,Multiple - Non-Hispanic,34.0588,98.43
33552,16 years old,Male,10th,White,White,NA,NA
1309685,18 years old or older,Male,12th,Hispanic/Latino,Hispanic/Latino,NA,NA
119703,16 years old,Female,10th,White,White,NA,NA
328922,NA,Female,9th,Black or African American,Black or African American,NA,NA
